SeqA	SeqB	Score
160	94	0.7028
160	95	0.29408
160	96	0.753
160	97	0.83565
160	98	0.27165
160	99	0.52477
160	100	0.0099915
160	101	0.74227
160	102	0.96745
160	103	0.97609
160	104	0.66351
160	105	0.41975
160	106	0.0084746
160	107	0.36294
160	108	0.68964
160	109	0.40464
160	110	0.23686
160	111	0.95674
160	112	0.24655
160	113	0.038071
160	114	0.26331
160	115	0.80707
160	116	0.79661
160	117	0.12683
160	118	0.12832
160	119	0.065221
160	120	0.82997
160	121	0.5866
160	122	0.33932
160	123	0.7577
160	124	0.67812
160	125	0.27039
160	126	0.61366
160	127	0.47621
160	128	0.20078
160	129	0.5885
160	130	0.85986
160	131	0.73959
160	132	0.84839
160	133	0.51458
160	134	0.3411
160	135	0.1812
160	136	0.08183
160	137	0.46307
160	138	0.091349
160	139	0.58952
160	140	0.84034
160	141	0.040552
161	1	0.38485
161	2	0.52991
161	3	0.64834
161	4	0.10925
161	5	0.75774
161	6	0.39406
161	7	0.035316
161	8	0.062574
161	9	0.0099908
161	10	0.57591
161	11	0.76131
161	12	0.087062
161	13	0.06291
161	14	0.64014
161	15	0.90488
161	16	0.41002
161	17	0.78169
161	18	0.50599
161	19	0.26241
161	20	0.3792
161	21	0.47254
161	22	0.71977
161	23	0.57947
161	24	0.46757
161	25	0.25876
161	26	0.64336
161	27	0.038296
161	28	0.060638
161	29	0.73966
161	30	0.021821
161	31	0.64911
161	32	0.88805
161	33	0.8998
161	34	0.29408
161	35	0.81279
161	36	0.56749
161	37	0.93305
161	38	0.79851
161	39	0.27667
161	40	0.99844
161	41	0.72677
161	42	0.28661
161	43	0.59155
161	44	0.74911
161	45	0.45024
161	46	0.041102
161	47	0.95569
161	48	0.48311
161	49	0.083204
161	50	0.053213
161	51	0.63088
161	52	0.30487
161	53	0.74023
161	54	0.56293
161	55	0.71247
161	56	0.64566
161	57	0.30685
161	58	0.54358
161	59	0.79751
161	60	0.67807
161	61	0.9739
161	62	0.66024
161	63	0.24655
161	64	0.4508
161	65	0.25194
161	66	0.7605
161	67	0.52221
161	68	0.10861
161	69	0.6863
161	70	0.66256
161	71	0.90574
161	72	0.48981
161	73	0.46334
161	74	0.66342
161	75	0.93751
161	76	0.32687
161	77	0.023212
161	78	0.77308
161	79	0.08487
161	80	0.53565
161	81	0.79836
161	82	0.54752
161	83	0.80282
161	84	0.31558
161	85	0.3965
161	86	0.47066
161	87	0.26403
161	88	0.77734
161	89	0.49409
161	90	0.62691
161	91	0.51224
161	92	0.84448
161	93	0.801
161	94	0.49567
161	95	0.86714
161	96	0.49711
161	97	0.9618
161	98	0.072833
161	99	0.37743
161	100	0.59092
161	101	0.21585
161	102	0.67644
161	103	0.66711
161	104	0.7549
161	105	0.78124
161	106	0.61584
161	107	0.80991
161	108	0.29008
161	109	0.2602
161	110	0.060246
161	111	0.72193
161	112	0.44606
161	113	0.12388
161	114	0.70852
161	115	0.98192
161	116	0.43917
161	117	0.17168
161	118	0.0079602
161	119	0.2772
161	120	0.44719
161	121	0.040318
161	122	0.057064
161	123	0.043887
161	124	0.65537
161	125	0.031445
161	126	0.86123
161	127	0.19609
161	128	0.23099
161	129	0.093668
161	130	0.91551
161	131	0.16285
161	132	0.35345
161	133	0.081423
161	134	0.59658
161	135	0.38631
161	136	0.47114
161	137	0.9867
161	138	0.16375
161	139	0.94475
161	140	0.46205
161	141	0.94214
162	1	0.3305
162	2	0.88894
162	3	0.031806
162	4	0.71216
162	5	0.85612
162	6	0.28914
162	7	0.62048
162	8	0.98029
162	9	0.50756
162	10	0.81158
162	11	0.68911
162	12	0.036642
162	13	0.11268
162	14	0.98696
162	15	0.25962
162	16	0.071766
162	17	0.015937
162	18	0.49925
162	19	0.21284
162	20	0.80272
162	21	0.56949
162	22	0.32981
162	23	0.51617
162	24	0.41339
162	25	0.543
162	26	0.96947
162	27	0.07484
162	28	0.0472
162	29	0.27505
162	30	0.61713
162	31	0.39719
162	32	0.70685
162	33	0.38747
162	34	0.1256
162	35	0.356
162	36	0.83802
162	37	0.71899
162	38	0.56665
162	39	0.27968
162	40	0.58533
162	41	0.38915
162	42	0.17321
162	43	0.024247
162	44	0.9146
162	45	0.84623
162	46	0.87076
162	47	0.75234
162	48	0.61208
162	49	0.20102
162	50	0.25709
162	51	0.009588
162	52	0.33929
162	53	0.74939
162	54	0.2816
162	55	0.0038556
162	56	0.030492
162	57	0.69145
162	58	0.2722
162	59	0.098666
162	60	0.38147
162	61	0.63334
162	62	0.34102
162	63	0.63094
162	64	0.65314
162	65	0.91667
162	66	0.71819
162	67	0.11294
162	68	0.68503
162	69	0.23783
162	70	0.87821
162	71	0.62959
162	72	0.056543
162	73	0.69965
162	74	0.43051
162	75	0.23461
162	76	0.66372
162	77	0.59139
162	78	0.75556
162	79	0.32698
162	80	0.7325
162	81	0.029376
162	82	0.10858
162	83	0.87833
162	84	0.32843
162	85	0.98154
162	86	0.59218
162	87	0.25951
162	88	0.35229
162	89	0.4874
162	90	0.27668
162	91	0.80207
162	92	0.26591
162	93	0.19036
162	94	0.74323
162	95	0.67953
162	96	0.70089
162	97	0.16398
162	98	0.38529
162	99	0.63542
162	100	0.153
162	101	0.16326
162	102	0.81129
162	103	0.82286
162	104	0.87756
162	105	0.11895
162	106	0.64118
162	107	0.56243
162	108	0.85701
162	109	0.74767
162	110	0.030844
162	111	0.85355
162	112	0.46874
162	113	0.48588
162	114	0.5158
162	115	0.38846
162	116	0.3843
162	117	0.2048
162	118	0.10876
162	119	0.71504
162	120	0.022309
162	121	0.99767
162	122	0.075922
162	123	0.39232
162	124	0.33206
162	125	0.65364
162	126	0.49328
162	127	0.023318
162	128	0.040732
162	129	0.40394
162	130	0.46914
162	131	0.95382
162	132	0.28897
162	133	0.65837
162	134	0.66715
162	135	0.0099615
162	136	0.71609
162	137	0.47176
162	138	0.088085
162	139	0.45465
162	140	0.36955
162	141	0.94566
163	1	0.24585
163	2	0.79338
163	3	0.90376
163	4	0.90745
163	5	0.22558
163	6	0.33414
163	7	0.016859
163	8	0.41757
163	9	0.81623
163	10	0.84104
163	11	0.084058
163	12	0.96979
163	13	0.15115
163	14	0.776
163	15	0.50242
163	16	0.72519
163	17	0.78153
163	18	0.95211
163	19	0.60859
163	20	0.30429
163	21	0.89544
163	22	0.35781
163	23	0.11843
163	24	0.36117
163	25	0.43662
163	26	0.70652
163	27	0.89449
163	28	0.10988
163	29	0.87228
163	30	0.087325
163	31	0.21569
163	32	0.0075432
163	33	0.39484
163	34	0.674
163	35	0.78957
163	36	0.51921
163	37	0.55552
163	38	0.49354
163	39	0.93535
163	40	0.89175
163	41	0.58357
163	42	0.51462
163	43	0.35041
163	44	0.169
163	45	0.64726
163	46	0.15084
163	47	0.13242
163	48	0.10386
163	49	0.82062
163	50	0.10695
163	51	0.36038
163	52	0.75781
163	53	0.86796
163	54	0.076719
163	55	0.56661
163	56	0.34595
163	57	0.17151
163	58	0.82776
163	59	0.59239
163	60	0.81509
163	61	0.34147
163	62	0.9019
163	63	0.11634
163	64	0.59152
163	65	0.64534
163	66	0.060499
163	67	0.81328
163	68	0.9586
163	69	0.7587
163	70	0.4919
163	71	0.59295
163	72	0.3728
163	73	0.14806
163	74	0.29184
163	75	0.63693
163	76	0.4493
163	77	0.86688
163	78	0.69366
163	79	0.60378
163	80	0.39058
163	81	0.47188
163	82	0.28894
163	83	0.97455
163	84	0.081189
163	85	0.428
163	86	0.08156
163	87	0.85281
163	88	0.8839
163	89	0.22625
163	90	0.47886
163	91	0.63863
163	92	0.40619
163	93	0.09095
163	94	0.7014
163	95	0.78379
163	96	0.68507
163	97	0.69951
163	98	0.33077
163	99	0.6733
163	100	0.82088
163	101	0.88422
163	102	0.78267
163	103	0.46624
163	104	0.78805
163	105	0.2741
163	106	0.067377
163	107	0.98436
163	108	0.46579
163	109	0.14933
163	110	0.3727
163	111	0.40353
163	112	0.55866
163	113	0.7948
163	114	0.26629
163	115	0.36316
163	116	0.12055
163	117	0.51716
163	118	0.79521
163	119	0.90333
163	120	0.14054
163	121	0.22657
163	122	0.30664
163	123	0.50365
163	124	0.22055
163	125	0.37356
163	126	0.38192
163	127	0.73612
163	128	0.81044
163	129	0.75118
163	130	0.20259
163	131	0.052002
163	132	0.97123
163	133	0.010802
163	134	0.51136
163	135	0.14545
163	136	0.53749
163	137	0.8955
163	138	0.45392
163	139	0.16868
163	140	0.37586
163	141	0.26763
164	1	0.98607
164	2	0.89896
164	3	0.63066
164	4	0.31033
164	5	0.55893
164	6	0.77421
164	7	0.082168
164	8	0.72781
164	9	0.45266
164	10	0.1448
164	11	0.087861
164	12	0.89695
164	13	0.45403
164	14	0.88871
164	15	0.4053
164	16	0.55133
164	17	0.086438
164	18	0.77709
164	19	0.1283
164	20	0.11446
164	21	0.56509
164	22	0.96817
164	23	0.42366
164	24	0.4989
164	25	0.78644
164	26	0.58402
164	27	0.46993
164	28	0.47308
164	29	0.33945
164	30	0.62781
164	31	0.12537
164	32	0.5577
164	33	0.91787
164	34	0.33732
164	35	0.3277
164	36	0.57659
164	37	0.68819
164	38	0.62608
164	39	0.92976
164	40	0.33138
164	41	0.41687
164	42	0.33581
164	43	0.23778
164	44	0.40022
164	45	0.95391
164	46	0.19323
164	47	0.6082
164	48	0.15456
164	49	0.25673
164	50	0.79959
164	51	0.23375
164	52	0.36995
164	53	0.31743
164	54	0.88571
164	55	0.027933
164	56	0.63018
164	57	0.23234
164	58	0.71297
164	59	0.075888
164	60	0.97033
164	61	0.40412
164	62	0.83069
164	63	0.28584
164	64	0.015
164	65	0.57606
164	66	0.057563
164	67	0.60448
164	68	0.61718
164	69	0.78274
164	70	0.54502
164	71	0.47401
164	72	0.33173
164	73	0.28047
164	74	0.85035
164	75	0.21133
164	76	0.13519
164	77	0.56278
164	78	0.68695
164	79	0.36264
164	80	0.68694
164	81	0.34459
164	82	0.82915
164	83	0.66091
164	84	0.35532
164	85	0.081616
164	86	0.60067
164	87	0.8972
164	88	0.95296
164	89	0.43094
164	90	0.92172
164	91	0.56023
164	92	0.93543
164	93	0.0005082
164	94	0.43238
164	95	0.60521
164	96	0.79017
164	97	0.97333
164	98	0.84688
164	99	0.99772
164	100	0.6473
164	101	0.15646
164	102	0.027744
164	103	0.9474
164	104	0.10419
164	105	0.56114
164	106	0.76531
164	107	0.53969
164	108	0.47195
164	109	0.70758
164	110	0.27527
164	111	0.46984
164	112	0.86452
164	113	0.58834
164	114	0.98671
164	115	0.94064
164	116	0.94723
164	117	0.56702
164	118	0.012228
164	119	0.31212
164	120	0.87277
164	121	0.16715
164	122	0.86438
164	123	0.66076
164	124	0.10923
164	125	0.97379
164	126	0.20436
164	127	0.54277
164	128	0.019077
164	129	0.57872
164	130	0.43579
164	131	0.19178
164	132	0.93051
164	133	0.80767
164	134	0.66745
164	135	0.30099
164	136	0.056925
164	137	0.070175
164	138	0.67196
164	139	0.5452
164	140	0.485
164	141	0.56429
165	1	0.8088
165	2	0.79549
165	3	0.1122
165	4	0.50107
165	5	0.069766
165	6	0.86692
165	7	0.87878
165	8	0.89118
165	9	0.63701
165	10	0.70083
165	11	0.39758
165	12	0.78
165	13	0.27903
165	14	0.12677
165	15	0.85989
165	16	0.98954
165	17	0.65427
165	18	0.050049
165	19	0.8284
165	20	0.91968
165	21	0.085729
165	22	0.92624
165	23	0.88786
165	24	0.24267
165	25	0.39982
165	26	0.10426
165	27	0.95633
165	28	0.17488
165	29	0.50917
165	30	0.42292
165	31	0.63442
165	32	0.54682
165	33	0.12909
165	34	0.49518
165	35	0.50036
165	36	0.42752
165	37	0.60374
165	38	0.087608
165	39	0.21541
165	40	0.36235
165	41	0.23018
165	42	0.14024
165	43	0.7179
165	44	0.28403
165	45	0.56736
165	46	0.10146
165	47	0.9459
165	48	0.36486
165	49	0.63507
165	50	0.96592
165	51	0.53432
165	52	0.032645
165	53	0.33401
165	54	0.083891
165	55	0.78803
165	56	0.40287
165	57	0.1303
165	58	0.70862
165	59	0.66154
165	60	0.27876
165	61	0.49352
165	62	0.74187
165	63	0.46918
165	64	0.88727
165	65	0.3593
165	66	0.75911
165	67	0.074013
165	68	0.010799
165	69	0.58552
165	70	0.85702
165	71	0.57972
165	72	0.95325
165	73	0.33816
165	74	0.31667
165	75	0.73853
165	76	0.14883
165	77	0.9958
165	78	0.27215
165	79	0.15064
165	80	0.74702
165	81	0.16665
165	82	0.79856
165	83	0.76376
165	84	0.086827
165	85	0.98276
165	86	0.67313
165	87	0.28626
165	88	0.26944
165	89	0.50623
165	90	0.57208
165	91	0.19178
165	92	0.59239
165	93	0.43298
165	94	0.12711
165	95	0.15959
165	96	0.21695
165	97	0.294
165	98	0.78058
165	99	0.32375
165	100	0.57112
165	101	0.62433
165	102	0.33736
165	103	0.99712
165	104	0.71431
165	105	0.606
165	106	0.35447
165	107	0.19366
165	108	0.22028
165	109	0.060819
165	110	0.78329
165	111	0.1742
165	112	0.20209
165	113	0.067177
165	114	0.78679
165	115	0.21378
165	116	0.22757
165	117	0.72924
165	118	0.71271
165	119	0.22902
165	120	0.39946
165	121	0.58729
165	122	0.49509
165	123	0.95702
165	124	0.89177
165	125	0.72378
165	126	0.091086
165	127	0.31562
165	128	0.18065
165	129	0.10465
165	130	0.28037
165	131	0.99195
165	132	0.43907
165	133	0.20299
165	134	0.74116
165	135	0.97617
165	136	0.5044
165	137	0.95808
165	138	0.9241
165	139	0.51427
165	140	0.35227
165	141	0.63535
166	1	0.27472
166	2	0.33946
166	3	0.79907
166	4	0.23793
166	5	0.1902
166	6	0.87322
166	7	0.010717
166	8	0.81271
166	9	0.46482
166	10	0.39632
166	11	0.41545
166	12	0.3052
166	13	0.47848
166	14	0.30448
166	15	0.30263
166	16	0.83023
166	17	0.49773
166	18	0.61747
166	19	0.6739
166	20	0.19778
166	21	0.41346
166	22	0.59484
166	23	0.38637
166	24	0.61025
166	25	0.016158
166	26	0.51681
166	27	0.54045
166	28	0.93757
166	29	0.93942
166	30	0.41759
166	31	0.29319
166	32	0.0061068
166	33	0.35084
166	34	0.50135
166	35	0.084952
166	36	0.17647
166	37	0.64232
166	38	0.92925
166	39	0.83598
166	40	0.33969
166	41	0.027106
166	42	0.22993
166	43	0.64256
166	44	0.54417
166	45	0.28091
166	46	0.36421
166	47	0.59642
166	48	0.83237
166	49	0.71744
166	50	0.13229
166	51	0.22362
166	52	0.21675
166	53	0.2573
166	54	0.89004
166	55	0.73518
166	56	0.51031
166	57	0.46434
166	58	0.028882
166	59	0.42495
166	60	0.26176
166	61	0.36748
166	62	0.1694
166	63	0.73292
166	64	0.31488
166	65	0.65642
166	66	0.6628
166	67	0.5259
166	68	0.57075
166	69	0.77543
166	70	0.93749
166	71	0.96314
166	72	0.013838
166	73	0.037285
166	74	0.9546
166	75	0.37347
166	76	0.58425
166	77	0.57593
166	78	0.41247
166	79	0.52981
166	80	0.37067
166	81	0.83904
166	82	0.57799
166	83	0.11907
166	84	0.718
166	85	0.087503
166	86	0.26786
166	87	0.09982
166	88	0.39733
166	89	0.6504
166	90	0.94366
166	91	0.24982
166	92	0.31045
166	93	0.61305
166	94	0.70218
166	95	0.28764
166	96	0.18709
166	97	0.5285
166	98	0.27843
166	99	0.44886
166	100	0.039385
166	101	0.93761
166	102	0.11809
166	103	0.52399
166	104	0.78265
166	105	0.32553
166	106	0.61887
166	107	0.075559
166	108	0.03913
166	109	0.074436
166	110	0.85048
166	111	0.81009
166	112	0.31774
166	113	0.72277
166	114	0.8482
166	115	0.061623
166	116	0.66344
166	117	0.82294
166	118	0.10436
166	119	0.09373
166	120	0.59757
166	121	0.64436
166	122	0.071074
166	123	0.95671
166	124	0.11343
166	125	0.0043099
166	126	0.63078
166	127	0.85188
166	128	0.44613
166	129	0.87419
166	130	0.81919
166	131	0.1774
166	132	0.11384
166	133	0.4534
166	134	0.93261
166	135	0.6486
166	136	0.030426
166	137	0.99471
166	138	0.5715
166	139	0.81529
166	140	0.31581
166	141	0.11269
167	1	0.058613
167	2	0.87889
167	3	0.076538
167	4	0.50506
167	5	0.17105
167	6	0.091002
167	7	0.082694
167	8	0.25448
167	9	0.59097
167	10	0.27836
167	11	0.23316
167	12	0.20574
167	13	0.31682
167	14	0.94084
167	15	0.36719
167	16	0.036181
167	17	0.29249
167	18	0.84947
167	19	0.4735
167	20	0.51272
167	21	0.21433
167	22	0.92374
167	23	0.16551
167	24	0.2861
167	25	0.0040095
167	26	0.43625
167	27	0.38448
167	28	0.99204
167	29	0.26294
167	30	0.20556
167	31	0.094771
167	32	0.13894
167	33	0.92946
167	34	0.80938
167	35	0.87091
167	36	0.86198
167	37	0.22431
167	38	0.68738
167	39	0.29981
167	40	0.76905
167	41	0.82953
167	42	0.79262
167	43	0.61025
167	44	0.14337
167	45	0.92155
167	46	0.42314
167	47	0.12865
167	48	0.073386
167	49	0.56999
167	50	0.13808
167	51	0.12069
167	52	0.38007
167	53	0.99523
167	54	0.35081
167	55	0.90753
167	56	0.46959
167	57	0.26437
167	58	0.25429
167	59	0.15959
167	60	0.56006
167	61	0.19379
167	62	0.098468
167	63	0.30027
167	64	0.23131
167	65	0.60588
167	66	0.47821
167	67	0.92895
167	68	0.43188
167	69	0.61126
167	70	0.076165
167	71	0.025131
167	72	0.13363
167	73	0.14795
167	74	0.47611
167	75	0.41086
167	76	0.77934
167	77	0.58928
167	78	0.21927
167	79	0.88832
167	80	0.91726
167	81	0.64469
167	82	0.38867
167	83	0.9429
167	84	0.61195
167	85	0.84694
167	86	0.17792
167	87	0.91264
167	88	0.16256
167	89	0.13126
167	90	0.27643
167	91	0.34635
167	92	0.088431
167	93	0.19205
167	94	0.32619
167	95	0.77141
167	96	0.90741
167	97	0.35165
167	98	0.38832
167	99	0.15877
167	100	0.84694
167	101	0.21309
167	102	0.0004999
167	103	0.96155
167	104	0.97613
167	105	0.79281
167	106	0.18479
167	107	0.14904
167	108	0.25857
167	109	0.61619
167	110	0.94437
167	111	0.45367
167	112	0.282
167	113	0.011786
167	114	0.10338
167	115	0.8682
167	116	0.14615
167	117	0.70115
167	118	0.64683
167	119	0.20811
167	120	0.38358
167	121	0.7938
167	122	0.77293
167	123	0.78171
167	124	0.50982
167	125	0.25695
167	126	0.59983
167	127	0.56456
167	128	0.35446
167	129	0.16106
167	130	0.52334
167	131	0.15484
167	132	0.90505
167	133	0.70051
167	134	0.93391
167	135	0.52624
167	136	0.27474
167	137	0.23059
167	138	0.31159
167	139	0.36567
167	140	0.99455
167	141	0.15297
168	1	0.83239
168	2	0.27375
168	3	0.91269
168	4	0.4717
168	5	0.98611
168	6	0.087278
168	7	0.60371
168	8	0.038331
168	9	0.29386
168	10	0.48532
168	11	0.16866
168	12	0.60893
168	13	0.50465
168	14	0.78565
168	15	0.14092
168	16	0.34425
168	17	0.14533
168	18	0.48842
168	19	0.46985
168	20	0.84055
168	21	0.5326
168	22	0.81733
168	23	0.75453
168	24	0.039028
168	25	0.10437
168	26	0.29011
168	27	0.5447
168	28	0.12153
168	29	0.60567
168	30	0.66007
168	31	0.3606
168	32	0.26655
168	33	0.88892
168	34	0.37512
168	35	0.67437
168	36	0.32382
168	37	0.80922
168	38	0.089176
168	39	0.34075
168	40	0.50082
168	41	0.13179
168	42	0.96559
168	43	0.40858
168	44	0.97123
168	45	0.63709
168	46	0.46062
168	47	0.25156
168	48	0.17796
168	49	0.58902
168	50	0.15952
168	51	0.40169
168	52	0.63818
168	53	0.70071
168	54	0.44792
168	55	0.27523
168	56	0.067061
168	57	0.51914
168	58	0.55594
168	59	0.80872
168	60	0.60835
168	61	0.50727
168	62	0.54209
168	63	0.4537
168	64	0.27128
168	65	0.82918
168	66	0.47284
168	67	0.64356
168	68	0.59671
168	69	0.13595
168	70	0.24861
168	71	0.32883
168	72	0.05488
168	73	0.72057
168	74	0.79143
168	75	0.97824
168	76	0.099187
168	77	0.69911
168	78	0.13582
168	79	0.31561
168	80	0.41289
168	81	0.025724
168	82	0.61903
168	83	0.50089
168	84	0.34479
168	85	0.0077963
168	86	0.68794
168	87	0.35003
168	88	0.98207
168	89	0.81655
168	90	0.43657
168	91	0.57265
168	92	0.97133
168	93	0.93506
168	94	0.53808
168	95	0.91781
168	96	0.7612
168	97	0.97868
168	98	0.41919
168	99	0.18472
168	100	0.8873
168	101	0.97362
168	102	0.8539
168	103	0.048129
168	104	0.20244
168	105	0.83052
168	106	0.32337
168	107	0.88826
168	108	0.13205
168	109	0.95385
168	110	0.23106
168	111	0.053978
168	112	0.59378
168	113	0.90565
168	114	0.82883
168	115	0.92461
168	116	0.41095
168	117	0.56241
168	118	0.66173
168	119	0.15821
168	120	0.86255
168	121	0.40716
168	122	0.80194
168	123	0.18319
168	124	0.98772
168	125	0.85995
168	126	0.82384
168	127	0.40561
168	128	0.06863
168	129	0.61072
168	130	0.99098
168	131	0.43664
168	132	0.15858
168	133	0.88683
168	134	0.1637
168	135	0.0017359
168	136	0.86436
168	137	0.97404
168	138	0.72157
168	139	0.72066
168	140	0.54994
168	141	0.60202
169	1	0.10606
169	2	0.68864
169	3	0.82555
169	4	0.78801
169	5	0.10027
169	6	0.9155
169	7	0.36198
169	8	0.32467
169	9	0.95665
169	10	0.090819
169	11	0.75382
169	12	0.37571
169	13	0.088711
169	14	0.97948
169	15	0.67718
169	16	0.82884
169	17	0.96263
169	18	0.63122
169	19	0.028491
169	20	0.49574
169	21	0.18373
169	22	0.61437
169	23	0.37841
169	24	0.63301
169	25	0.84714
169	26	0.75136
169	27	0.37548
169	28	0.68803
169	29	0.05267
169	30	0.80506
169	31	0.72517
169	32	0.035639
169	33	0.50173
169	34	0.9281
169	35	0.248
169	36	0.92113
169	37	0.15194
169	38	0.22985
169	39	0.8359
169	40	0.78243
169	41	0.69991
169	42	0.84789
169	43	0.12964
169	44	0.16147
169	45	0.20168
169	46	0.53215
169	47	0.87748
169	48	0.58785
169	49	0.32585
169	50	0.68572
169	51	0.075487
169	52	0.28718
169	53	0.59274
169	54	0.17319
169	55	0.21098
169	56	0.89149
169	57	0.87796
169	58	0.18556
169	59	0.30175
169	60	0.3493
169	61	0.177
169	62	0.1799
169	63	0.78145
169	64	0.67622
169	65	0.53955
169	66	0.62131
169	67	0.26226
169	68	0.31218
169	69	0.85371
169	70	0.05909
169	71	0.33636
169	72	0.94249
169	73	0.13024
169	74	0.75643
169	75	0.066598
169	76	0.94801
169	77	0.65367
169	78	0.10325
169	79	0.40027
169	80	0.57021
169	81	0.63199
169	82	0.26977
169	83	0.74009
169	84	0.37375
169	85	0.77298
169	86	0.74274
169	87	0.94398
169	88	0.097803
169	89	0.31935
169	90	0.00061099
169	91	0.49793
169	92	0.96837
169	93	0.024041
169	94	0.49993
169	95	0.41624
169	96	0.82718
169	97	0.71872
169	98	0.041973
169	99	0.76457
169	100	0.18303
169	101	0.59606
169	102	0.59953
169	103	0.84732
169	104	0.85938
169	105	0.15314
169	106	0.73549
169	107	0.86362
169	108	0.9494
169	109	0.38324
169	110	0.093471
169	111	0.19896
169	112	0.36088
169	113	0.92414
169	114	0.43907
169	115	0.37712
169	116	0.4748
169	117	0.084639
169	118	0.4779
169	119	0.77129
169	120	0.14981
169	121	0.30356
169	122	0.98489
169	123	0.39616
169	124	0.6637
169	125	0.77188
169	126	0.61381
169	127	0.17795
169	128	0.01951
169	129	0.19775
169	130	0.54936
169	131	0.31048
169	132	0.20181
169	133	0.49945
169	134	0.60916
169	135	0.80778
169	136	0.61542
169	137	0.40562
169	138	0.47112
169	139	0.0073065
169	140	0.43661
169	141	0.16036
170	1	0.4692
170	2	0.81644
170	3	0.54709
170	4	0.041359
170	5	0.27979
170	6	0.052741
170	7	0.35158
170	8	0.14036
170	9	0.35983
170	10	0.20215
170	11	0.29126
170	12	0.7497
170	13	0.78999
170	14	0.99415
170	15	0.8769
170	16	0.20671
170	17	0.21029
170	18	0.94263
170	19	0.6669
170	20	0.089812
170	21	0.48903
170	22	0.15446
170	23	0.87553
170	24	0.88482
170	25	0.65927
170	26	0.027001
170	27	0.95805
170	28	0.64596
170	29	0.090006
170	30	0.282
170	31	0.76695
170	32	0.1959
170	33	0.024929
170	34	0.13174
170	35	0.34901
170	36	0.68953
170	37	0.095606
170	38	0.49922
170	39	0.13197
170	40	0.62685
170	41	0.54386
170	42	0.60379
170	43	0.80454
170	44	0.52239
170	45	0.10105
170	46	0.67841
170	47	0.81854
170	48	0.37602
170	49	7.2029e-05
170	50	0.016285
170	51	0.25953
170	52	0.94277
170	53	0.40085
170	54	0.14994
170	55	0.30496
170	56	0.16569
170	57	0.37415
170	58	0.66423
170	59	0.73166
170	60	0.13497
170	61	0.24843
170	62	0.97638
170	63	0.70385
170	64	0.42759
170	65	0.14381
170	66	0.45854
170	67	0.60025
170	68	0.75414
170	69	0.18624
170	70	0.82297
170	71	0.22885
170	72	0.90592
170	73	0.95353
170	74	0.50152
170	75	0.33212
170	76	0.19452
170	77	0.079115
170	78	0.16364
170	79	0.63286
170	80	0.75838
170	81	0.48607
170	82	0.26741
170	83	0.62152
